location,date,zika_bool,max_temp,max_temp1,max_temp2,mean_temp,mean_temp1,mean_temp2,min_temp,min_temp1,min_temp2,dew_point,dew_point1,dew_point2,precipitation,precipitation1,precipitation2,wind,wind1,wind2,density_per_km,airport_dist_any,airport_dist_large,mosquito_dist,gdp,gdp_ppp
Brazil-Distrito_Federal,2016-05-28,1,81.0,81.0,29.0,70.0,72.0,22.0,60.0,64.0,15.0,57.0,62.0,12.0,0.0,0.26,0.0,5.0,5.0,6.0,717.4830932617188,0.008047725549409664,0.008047725549409664,0.00454724534941046,1799.7,3224.4
Colombia-Santander-Cepita,2016-06-04,1,26.0,80.0,81.0,22.0,73.0,74.0,18.0,67.0,67.0,19.0,68.0,69.0,4.83,0.05,0.47,8.0,5.0,5.0,29.831491470336914,0.18440558020000283,5.589914240200018,0.1485971402000031,291.5,666.9
Colombia-Cauca-Santa_Rosa,2016-01-09,0,85.0,87.0,88.0,75.0,76.0,76.0,65.0,66.0,64.0,65.0,65.0,65.0,0.16,0.15,0.04,6.0,6.0,7.0,158.7386932373047,0.017094920740999837,2.205040322740971,0.12170560674100102,291.5,666.9
Colombia-Bogota-Barrios_Unidos_Los_Andes,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.5986328125,0.006540643300000429,0.006540643300000429,0.1564686472999971,291.5,666.9
Colombia-Choco-Bagado,2016-01-09,0,87.0,88.0,88.0,81.0,82.0,82.0,76.0,77.0,76.0,77.0,77.0,77.0,0.38,0.02,0.0,2.0,2.0,1.0,16.721435546875,0.12863949048400436,5.653283446483955,0.13220557448400502,291.5,666.9
Colombia-Bolivar-Margarita,2016-02-27,1,76.74,77.42,39.480000000000004,68.72,69.4,34.12,60.36,60.04,28.76,59.06,59.74,27.42,0.085,0.30600000000000005,0.272,6.32,5.66,7.32,104.08787536621094,0.16038545788889275,19.320690485688882,2.3484445448888915,291.5,666.9
Colombia-Santander-Simacota,2016-05-21,1,81.0,26.0,25.0,74.0,22.0,21.0,67.0,18.0,18.0,69.0,20.0,19.0,0.47,4.82,53.1,5.0,7.0,7.0,9.525009155273438,0.4903185828999961,3.688363966900024,0.49142599489999433,291.5,666.9
Colombia-Meta-Restrepo,2016-06-25,1,86.0,30.0,31.0,77.0,24.0,25.0,67.0,18.0,19.0,66.0,19.0,19.0,0.04,0.0,0.76,5.0,7.0,7.0,137.49783325195312,0.09685877929999939,6.4082527192999885,0.1381759792999999,291.5,666.9
Colombia-Bogota-Teusaquillo_La_Esmeralda,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.5986328125,0.006377311300490535,0.006377311300490535,0.1442623885004882,291.5,666.9
Colombia-Santander-Molagavita,2016-04-30,1,26.0,27.0,26.0,22.0,23.0,23.0,19.0,19.0,19.0,19.0,20.0,20.0,3.05,2.03,1.02,7.0,8.0,6.0,20.582279205322266,0.34603562551400724,5.679832167514042,0.28631542551400774,291.5,666.9
Colombia-Huila-Nataga,2016-05-07,1,34.0,32.0,34.0,29.0,28.0,28.0,24.0,23.0,23.0,21.0,22.0,21.0,8.89,4.07,2.54,6.0,7.0,4.0,52.726356506347656,0.42854315662099296,7.410592442620947,0.9016039766209981,291.5,666.9
Colombia-Atlantico-Sabanalarga,2016-05-21,1,87.0,27.0,27.0,76.0,22.0,22.0,65.0,18.0,18.0,59.0,17.0,17.0,0.0,0.0,0.0,6.0,6.0,5.0,43.34637451171875,0.4480205467229287,7.403706649922944,0.32624694192292547,291.5,666.9
Dominican_Republic-San_Jose_de_Ocoa,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,218.1297607421875,0.2693614267425509,0.7104919491425576,2.5260861219425848,68.2,149.9
Colombia-Antioquia-San_Luis,2016-04-09,1,23.0,24.0,25.0,19.0,19.0,19.0,14.0,13.0,14.0,14.0,14.0,14.0,5.59,22.1,3.56,6.0,5.0,5.0,29.677377700805664,0.1981407511570053,2.516041347156982,0.14881437715699292,291.5,666.9
Colombia-Boyaca-Buenavista,2016-06-11,1,28.0,28.0,83.0,22.0,23.0,74.0,17.0,18.0,64.0,19.0,19.0,66.0,9.14,50.03,0.66,3.0,2.0,2.0,57.58235168457031,0.009550236073000573,2.6559875340729677,0.030235684073000202,291.5,666.9
United_States-Puerto_Rico,2016-06-29,1,85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7
Colombia-Meta-Puerto_Rico,2016-06-11,1,38.84,35.44,32.88,35.72,39.36,32.56310679611651,32.48,31.72,32.4,26.72,28.36,24.0,0.11880000000000002,0.03720000000000001,0.03,6.6,9.36,22.28,10.08099365234375,0.2116685199489959,8.816296649948987,0.2800932919489949,291.5,666.9
Colombia-Antioquia-San_Francisco,2016-02-20,1,72.0,21.0,23.0,61.0,15.0,14.0,50.0,10.0,6.0,49.0,8.0,9.0,0.31,0.0,0.75,6.0,11.0,8.0,97.35760498046875,0.09496846849999917,0.09496846849999917,0.14362736049999875,291.5,666.9
Colombia-Cundinamarca-Choachi,2016-04-09,1,19.0,22.0,23.0,16.0,16.0,15.0,11.0,10.0,8.0,12.0,11.0,8.0,5.84,4.06,4.06,7.0,8.0,10.0,55.534725189208984,0.0802374393050036,0.0802374393050036,0.22345352730499807,291.5,666.9
Colombia-Tolima-Rioblanco,2016-06-25,1,92.0,32.0,33.0,83.0,28.0,28.0,74.0,23.0,23.0,65.0,18.0,19.0,0.04,0.51,0.25,6.0,10.0,7.0,11.319406509399414,0.48685025089999456,3.7231894708999533,0.7112546909000096,291.5,666.9
Colombia-Antioquia-Santa_Barbara,2016-03-26,1,25.0,23.0,24.0,19.0,19.0,19.0,14.0,14.0,14.0,14.0,15.0,14.0,3.56,6.1,0.51,5.0,6.0,4.0,156.28073120117188,0.10510572724199707,3.388923693241959,0.11955656324199995,291.5,666.9
United_States-New_York,2016-02-24,0,10.0,5.0,2.0,6.0,1.0,1.0,2.0,3.0,5.0,2.0,7.0,9.0,46.48,32.77,3.04,23.0,20.0,22.0,22038.994140625,0.021806577629927947,0.021806577629927947,11.30399639462994,18120.7,18120.7
Dominican_Republic-Santo_Domingo_Oeste,2016-02-06,1,31.0,85.0,86.0,25.0,77.0,78.0,21.0,69.0,70.0,20.0,70.0,70.0,0.0,0.0,0.0,7.0,5.0,5.0,9507.8349609375,0.007588368928450333,0.11881576352845435,4.35805833032845,68.2,149.9
Colombia-Cordoba-San_Bernardo_Del_Viento,2016-02-27,1,95.0,96.0,35.0,86.0,86.0,30.0,76.0,75.0,24.0,76.0,76.0,24.0,0.0,0.0,0.0,3.0,2.0,5.0,196.05459594726562,0.07129297890388789,11.84020181090387,1.0667382995038905,291.5,666.9
Colombia-Narino-Potosi,2016-01-09,0,68.0,62.0,60.0,55.0,54.0,52.0,43.0,47.0,44.0,49.0,48.0,47.0,0.02,0.02,0.03,3.0,5.0,6.0,46.108333587646484,0.012896210660000417,1.4928275026600144,0.5124895226599865,291.5,666.9
Colombia-Atlantico-Baranoa,2016-04-09,1,34.0,34.0,33.0,30.0,30.0,29.0,26.0,25.0,26.0,24.0,24.0,24.0,0.0,0.0,0.0,22.0,16.0,20.0,576.044921875,0.026691264216998526,22.94035970221696,3.627621700000956e-05,291.5,666.9
Colombia-Atlantico-Piojo,2016-03-05,1,33.0,91.0,89.0,29.0,83.0,83.0,25.0,74.0,77.0,24.0,74.0,75.0,0.0,0.0,0.0,18.0,12.0,13.0,15.187854766845703,0.12683916273999768,21.091022882739946,0.012678926740000167,291.5,666.9
Panama-Costa_del_Este,2016-04-11,0,34.0,34.0,34.0,29.0,29.0,29.0,25.0,26.0,24.0,21.0,22.0,22.0,0.0,0.0,0.0,10.0,12.0,11.0,5490.580078125,0.00942921265001047,0.010502048250009803,8.328128570049953,54.3,91.1
Colombia-Cundinamarca-Narino,2016-01-16,1,77.0,75.0,79.0,68.0,67.0,71.0,59.0,59.0,62.0,61.0,61.0,52.0,0.02,0.12,0.08,3.0,3.0,11.0,118.5054931640625,0.015897672401002223,3.011272262400981,0.6214334044010086,291.5,666.9
El_Salvador-Usulutan,2016-04-23,1,34.0,33.0,36.0,29.0,29.0,30.0,25.0,25.0,25.0,24.0,22.0,21.0,0.0,0.0,0.0,7.0,8.0,11.0,417.8297119140625,0.3851568126154041,0.3851568126154041,0.6992264178154188,26.1,52.7
United_States-District_of_Columbia,2016-02-24,0,11.0,6.0,3.0,7.0,2.0,0.0,3.0,3.0,4.0,1.0,5.0,9.0,43.44,29.72,5.84,17.0,15.0,17.0,7953.88623046875,0.003047465297780186,0.003047465297780186,0.010425219697780631,18120.7,18120.7
Colombia-Narino-Policarpa,2016-03-19,1,24.0,24.0,23.0,20.0,20.0,19.0,15.0,16.0,16.0,16.0,16.0,17.0,2.54,6.1,0.0,5.0,5.0,3.0,47.75633239746094,0.08296355656681091,3.8962336259668184,1.268170700366804,291.5,666.9
Haiti-Ouest-Port_au_Prince,2016-02-03,1,32.0,32.0,32.0,28.0,28.0,27.0,24.0,23.0,23.0,19.0,19.0,19.0,0.0,0.0,0.0,14.0,14.0,14.0,8698.419921875,0.0004155159677597839,6.988352300767768,0.004481519567759825,8.7,18.8
Colombia-Antioquia-Sopetran,2016-06-18,1,29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,14.0,15.0,17.0,0.0,0.0,0.0,4.0,8.0,7.0,86.94114685058594,0.10248654356000092,5.786809191559975,0.059728059559998437,291.5,666.9
Colombia-Bolivar-San_Jacinto_Del_Cauca,2016-02-27,1,86.68,87.02,50.72,81.64,82.0,46.68,77.26,77.96,42.64,71.32,72.34,39.34,0.0,0.0,0.0306,8.0,8.34,9.66,40.66033935546875,0.30568492088906263,12.918529347089038,2.1135076344890726,291.5,666.9
Colombia-Antioquia-Toledo,2016-02-20,1,92.0,35.0,32.0,83.0,30.0,28.0,75.0,24.0,23.0,69.0,19.0,20.0,0.0,0.0,0.0,7.0,13.0,8.0,12.223987579345703,0.3866057317610001,9.56356415176105,0.37737406776099897,291.5,666.9
Guatemala-Baja_Verapaz,2016-03-26,1,24.0,28.0,28.0,18.0,21.0,21.0,12.0,14.0,15.0,16.0,17.0,17.0,0.0,0.0,0.0,8.0,10.0,8.0,105.22023010253906,0.15232566802764907,4.522365763027656,3.1079941358276573,63.8,126.2
Dominican_Republic-Hermanas_Mirabal,2016-05-28,1,90.0,90.0,30.0,81.0,81.0,26.0,71.0,73.0,21.0,73.0,73.0,22.0,0.0,0.0,0.0,7.0,12.0,11.0,283.4869689941406,0.06532796043706582,1.3581290692370547,3.354628492237069,68.2,149.9
Colombia-Antioquia-Betulia,2016-06-18,1,29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,14.0,15.0,17.0,0.0,0.0,0.0,4.0,8.0,7.0,83.95919799804688,0.16647219730000012,5.3673312372999575,0.15465793729999242,291.5,666.9
Colombia-Norte_Santander-San_Calixto,2016-02-27,1,67.06,70.12,36.16,60.72,64.12,29.78,54.38,58.78,24.4,57.36,59.06,25.4,0.9725999999999999,0.7558,12.658000000000001,5.04,5.720000000000001,8.02,34.964752197265625,0.029700995285621277,14.566879960485629,0.8232952706856232,291.5,666.9
Colombia-Caqueta-Albania,2016-06-25,1,94.0,35.0,35.0,86.0,30.0,31.0,78.0,25.0,27.0,72.0,23.0,24.0,0.0,0.0,0.0,14.0,20.0,18.0,65.84765625,0.015619414449999532,44.13248697845003,0.1398639604500007,291.5,666.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Antioquia-Guarne,2016-06-18,1,23.0,23.0,23.0,18.0,18.0,18.0,13.0,13.0,13.0,13.0,13.0,14.0,0.0,15.75,45.21,6.0,5.0,4.0,334.3699951171875,0.013517691537999957,4.16746161753799,0.017424943538000143,291.5,666.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Narino-Magsi,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,2924.9482421875,0.03979561231299675,0.03979561231299675,0.03331048631300142,291.5,666.9
Panama-Kuna_Yala-Naranjo_Chico,2016-04-11,1,35.0,35.0,35.0,29.0,29.0,28.0,23.0,24.0,22.0,20.0,21.0,21.0,0.0,0.0,0.0,7.0,9.0,6.0,12.695870399475098,0.2659078010888898,0.2659078010888898,7.1278442908888495,54.3,91.1
Brazil-Maranhao,2016-05-28,1,94.0,95.0,34.0,84.0,85.0,29.0,74.0,75.0,24.0,75.0,75.0,24.0,0.0,0.0,0.0,3.0,3.0,5.0,11.193903923034668,5.101735088692849,23.080505119092834,0.016896818292849943,1799.7,3224.4
Colombia-Antioquia-Hispania,2016-06-18,1,29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,14.0,15.0,17.0,0.0,0.0,0.0,4.0,8.0,7.0,119.45542907714844,0.27767588752999783,4.304634795529946,0.29143059352999817,291.5,666.9
El_Salvador-San_Miguel,2016-04-23,1,34.0,33.0,36.0,29.0,29.0,30.0,25.0,25.0,25.0,24.0,22.0,21.0,0.0,0.0,0.0,7.0,8.0,11.0,392.8548583984375,0.7724939400720868,0.7724939400720868,1.072136490872107,26.1,52.7
Nicaragua-Managua,2016-05-05,1,35.0,35.0,36.0,30.0,31.0,31.0,26.0,27.0,26.0,23.0,23.0,21.0,0.0,0.0,0.0,10.0,10.0,16.0,4173.90966796875,0.005324133670118533,9.709712039270128,0.010947089270120475,12.7,32.1
Colombia-Atlantico-Puerto_Colombia,2016-05-28,1,94.0,95.0,34.0,85.0,88.0,30.0,76.0,81.0,26.0,80.0,80.0,26.0,0.0,0.04,19.05,5.0,8.0,12.0,462.7320556640625,0.041140685136997854,23.36965799313696,0.005367967137000623,291.5,666.9
Colombia-Valle_Del_Cauca-Sevilla,2016-06-18,1,29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,18.0,19.0,19.0,0.25,9.14,50.03,3.0,3.0,2.0,79.19438171386719,0.05913217462440877,3.3655309324243956,0.11418542602441345,291.5,666.9
United_States-Puerto_Rico,2016-06-29,1,85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7
Panama-Metro-Las_Garzas,2016-04-11,1,34.0,34.0,34.0,29.0,29.0,29.0,25.0,26.0,24.0,21.0,22.0,22.0,0.0,0.0,0.0,10.0,12.0,11.0,24970.1328125,0.0008279515327701866,0.03664325153276982,8.594151001332715,54.3,91.1
Colombia-San_Andres-San_Andres,2016-06-25,1,87.0,31.0,31.0,82.0,28.0,28.0,78.0,26.0,26.0,78.0,26.0,26.0,0.57,17.02,12.95,11.0,14.0,6.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,291.5,666.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Cundinamarca-Cogua,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,221.4049072265625,0.1581557265450045,0.1581557265450045,0.4210770425450068,291.5,666.9
Colombia-Meta-Villavicencio,2016-06-25,1,82.0,27.0,30.0,76.0,23.0,25.0,69.0,20.0,21.0,70.0,21.0,21.0,0.53,34.29,4.06,3.0,2.0,3.0,477.54888916015625,0.00083739106708938,0.5625761284671054,7.244267090042815e-06,291.5,666.9
Dominican_Republic-Extranjera,2016-03-26,0,32.0,31.0,30.0,27.0,27.0,26.0,23.0,22.0,22.0,22.0,21.0,19.0,0.0,0.0,0.0,11.0,8.0,17.0,198.68756103515625,0.05767458804999766,0.3371395200500008,3.722017458050026,68.2,149.9
Colombia-Antioquia-Puerto_Nare,2016-02-27,1,72.0,75.0,23.0,65.0,66.0,18.0,57.0,57.0,13.0,58.0,57.0,13.0,0.28,0.37,8.13,3.0,4.0,5.0,43.09421920776367,0.7048429680850054,2.3944609420849945,0.10456259408500095,291.5,666.9
Colombia-Valle_Del_Cauca-La_Cumbre,2016-06-18,1,30.0,31.0,30.0,24.0,25.0,24.0,18.0,19.0,18.0,19.0,19.0,20.0,0.0,0.76,0.51,7.0,7.0,7.0,48.95257568359375,0.04590953329999635,6.96890629729995,0.042076889299999885,291.5,666.9
Colombia-Sucre-Sucre,2016-06-25,1,52.949999999999996,54.85,52.9,43.1,45.0,45.099999999999994,32.3,33.2,37.3,34.050000000000004,35.949999999999996,35.35,0.23750000000000002,0.8550000000000001,0.76,5.1,5.05,6.1,27.961681365966797,0.23692212861800271,17.240456944617986,2.813401874618001,291.5,666.9
Mexico-Aguascalientes,2015-11-28,0,76.0,80.0,80.0,62.0,64.0,65.0,50.0,50.0,51.0,45.0,45.0,46.0,0.16,0.0,0.0,4.0,5.0,5.0,7810.2490234375,0.03283145172173019,2.897709681121747,1.5684827693217334,1169.6,2270.7
Colombia-Norte_Santander-Villa_Caro,2016-02-06,1,32.0,92.0,91.0,28.0,83.0,83.0,23.0,74.0,74.0,20.0,67.0,68.0,0.0,0.0,0.0,8.0,6.0,6.0,14.413105010986328,0.21285324501199684,11.69834275701202,0.28429359701199924,291.5,666.9
United_States-New_Jersey,2016-02-24,0,10.0,6.0,0.0,7.0,4.0,1.0,9.0,4.0,1.0,4.0,3.0,7.0,0.0,3.56,1.52,23.0,20.0,21.0,33.96152877807617,0.0034144968318800643,0.030164808831878227,6.73913838683188,18120.7,18120.7
Dominican_Republic-Independencia,2016-03-26,1,31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9
Colombia-Narino-Guachucal,2016-01-09,0,68.0,62.0,60.0,55.0,54.0,52.0,43.0,47.0,44.0,49.0,48.0,47.0,0.02,0.02,0.03,3.0,5.0,6.0,96.82362365722656,0.013114828873000315,1.579040056873005,0.8256918088729918,291.5,666.9
Nicaragua-Masaya,2016-05-05,1,35.0,35.0,36.0,30.0,31.0,31.0,26.0,27.0,26.0,23.0,23.0,21.0,0.0,0.0,0.0,10.0,10.0,16.0,1227.1669921875,0.03538636341181092,10.96776726181179,0.09400487201181057,12.7,32.1
Colombia-Santander-Charta,2016-05-28,1,80.0,81.0,26.0,73.0,74.0,22.0,67.0,67.0,18.0,68.0,69.0,20.0,0.05,0.47,4.82,5.0,5.0,7.0,23.925769805908203,0.07076205526100492,8.040808205261033,0.04900796926100143,291.5,666.9
Colombia-Norte_Santander-Toledo,2016-04-02,1,35.0,36.0,33.0,30.0,31.0,29.0,25.0,25.0,24.0,21.0,20.0,21.0,0.76,0.0,8.89,10.0,11.0,9.0,12.223987579345703,0.3866057317610001,9.56356415176105,0.37737406776099897,291.5,666.9
Colombia-Magdalena-Cienaga,2016-05-28,1,93.0,97.0,34.0,86.0,89.0,31.0,80.0,82.0,27.0,77.0,77.0,24.0,0.04,0.0,0.0,4.0,4.0,7.0,98.46766662597656,0.012868925731999827,30.110622853731986,0.25881633773200274,291.5,666.9
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Santander-Cerrito,2016-04-09,1,31.0,30.0,33.0,26.0,25.0,27.0,21.0,20.0,20.0,21.0,21.0,20.0,9.91,22.34,0.0,7.0,7.0,8.0,149.06585693359375,0.024666247072000862,5.727691655071968,0.09764597507199893,291.5,666.9
Panama-Metro-Veracruz,2016-04-11,1,34.0,34.0,34.0,29.0,29.0,29.0,25.0,26.0,24.0,21.0,22.0,22.0,0.0,0.0,0.0,10.0,12.0,11.0,892.901611328125,0.014703154146739596,0.10076761594673919,9.100977494346681,54.3,91.1
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Choco-Medio_Atrato,2016-01-09,0,87.0,88.0,88.0,81.0,82.0,82.0,76.0,77.0,76.0,77.0,77.0,77.0,0.38,0.02,0.0,2.0,2.0,1.0,18.859970092773438,0.09781589926336962,8.348982613263345,0.09682759426336932,291.5,666.9
Colombia-Guainia-San_Felipe,2016-01-09,0,95.0,93.0,94.0,83.0,82.0,82.0,73.0,73.0,72.0,76.0,74.0,75.0,0.43,2.34,0.28,3.0,4.0,4.0,1.6441576480865479,4.2272361842,57.68302576420004,3.1710559441999933,291.5,666.9
Colombia-Santander-San_Gil,2016-06-25,1,78.0,26.0,27.0,71.0,22.0,22.0,64.0,18.0,18.0,66.0,19.0,19.0,0.73,7.87,6.1,4.0,8.0,8.0,363.9663391113281,0.32997414937600045,4.45888266937602,0.3084197653760001,291.5,666.9
Mexico-Mexico,2015-11-28,0,70.0,73.0,75.0,59.0,58.0,62.0,47.0,42.0,49.0,42.0,39.0,43.0,0.0,0.0,0.0,5.0,5.0,7.0,7.910103797912598,0.5619216596570012,10.262553977657017,8.432756829657002,1169.6,2270.7
Colombia-Antioquia-San_Juan_De_Uraba,2016-05-14,1,32.0,33.0,33.0,28.0,29.0,29.0,24.0,24.0,24.0,25.0,25.0,25.0,7.36,13.97,2.54,1.0,2.0,3.0,115.20352172851562,0.4948215439780117,8.253432691378014,0.4801619351780141,291.5,666.9
Colombia-Quindio-Genova,2016-01-09,0,85.0,88.0,86.0,75.0,75.0,74.0,64.0,63.0,61.0,65.0,65.0,64.0,0.2,0.0,0.0,2.0,2.0,2.0,22.735050201416016,0.050623265154011506,2.5226762949539863,0.07947914055401034,291.5,666.9
Colombia-Antioquia-Granada,2016-05-07,1,30.0,30.0,31.0,25.0,26.0,26.0,21.0,22.0,21.0,22.0,22.0,22.0,10.93,56.65,22.61,2.0,2.0,4.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,291.5,666.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Antioquia-Santa_Rosa_De_Osos,2016-01-09,0,84.0,85.0,86.0,75.0,76.0,75.0,65.0,66.0,64.0,61.0,58.0,55.0,0.0,0.0,0.0,4.0,7.0,5.0,51.25154113769531,0.20034179924200002,5.514306643241964,0.1048516212420016,291.5,666.9
Colombia-Magdalena-Algarrobo,2016-05-07,1,34.0,34.0,35.0,29.0,29.0,31.0,25.0,25.0,26.0,25.0,26.0,26.0,24.64,11.94,0.0,10.0,11.0,15.0,16.77385711669922,0.8886132985000152,27.236165298500037,0.5036095585000092,291.5,666.9
Colombia-Santander-Malaga,2016-06-11,1,27.0,26.0,80.0,22.0,22.0,73.0,18.0,18.0,67.0,19.0,19.0,68.0,6.1,4.83,0.05,8.0,8.0,5.0,354.3582763671875,0.38617335404500697,6.015633370045028,0.3171363560450082,291.5,666.9
Dominican_Republic-Barahona,2016-05-07,1,30.0,31.0,32.0,27.0,27.0,28.0,23.0,23.0,23.0,24.0,24.0,22.0,1.02,0.0,0.0,12.0,17.0,23.0,2050.2607421875,0.0018242044502504225,2.102146169050236,1.1671120618502697,68.2,149.9
Panama-Kuna_Yala-Ailitupu,2016-04-11,1,37.0,36.0,37.0,30.0,30.0,29.0,24.0,25.0,24.0,20.0,21.0,21.0,0.0,0.0,0.0,8.0,14.0,7.0,19.993396759033203,0.23081443848999686,2.2416656164900193,8.587769400489954,54.3,91.1
Colombia-Antioquia-Giraldo,2016-06-18,1,29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,14.0,15.0,17.0,0.0,0.0,0.0,4.0,8.0,7.0,45.74617004394531,0.3432870613450059,7.176931737344987,0.27054849334499986,291.5,666.9
Colombia-Cordoba-San_Andres_Sotavento,2016-05-21,1,94.0,32.0,33.0,85.0,28.0,29.0,76.0,24.0,24.0,78.0,25.0,25.0,0.01,7.36,13.97,1.0,1.0,2.0,321.89288330078125,0.08442825233799987,15.013481286337964,1.3071571943380003,291.5,666.9
Colombia-Cundinamarca-Viani,2016-05-14,1,19.0,19.0,20.0,14.0,15.0,16.0,10.0,10.0,11.0,10.0,11.0,12.0,0.0,0.0,0.0,9.0,9.0,10.0,59.16471481323242,0.20118502428998725,0.20118502428998725,0.06377091828999852,291.5,666.9
Colombia-Antioquia-Bello,2016-06-25,1,83.0,29.0,28.0,73.0,23.0,22.0,64.0,17.0,17.0,59.0,14.0,15.0,0.0,0.0,0.0,4.0,4.0,8.0,3486.7861328125,0.01461228251712986,4.667745084917087,1.0869917130016681e-05,291.5,666.9
Colombia-Guajira-Uribia,2016-05-07,1,32.0,32.0,33.0,28.0,28.0,29.0,24.0,24.0,27.0,25.0,25.0,25.0,0.0,0.0,0.0,11.0,8.0,16.0,38.385215759277344,0.28252516611364287,51.83534723511371,0.11289636291365086,291.5,666.9
Colombia-Antioquia-Angostura,2016-01-09,0,84.0,85.0,86.0,75.0,76.0,75.0,65.0,66.0,64.0,61.0,58.0,55.0,0.0,0.0,0.0,4.0,7.0,5.0,54.16404342651367,0.5081994991450022,6.181632979144961,0.02452753714499466,291.5,666.9
Colombia-Norte_Santander-Arboledas,2016-05-28,1,93.0,93.0,32.0,85.0,86.0,28.0,77.0,79.0,24.0,69.0,67.0,21.0,0.0,0.08,16.0,16.0,17.0,13.0,18.579011917114258,0.16338375994399956,10.468309979944015,0.20538356794400142,291.5,666.9
Ecuador-Guayas-Daule,2016-03-30,1,90.0,91.0,88.0,83.0,84.0,82.0,77.0,78.0,77.0,76.0,75.0,75.0,0.56,0.02,0.44,5.0,6.0,6.0,575.0009765625,0.09569271396099843,2.766511297960978,2.6970523459610076,99.3,184.8
Colombia-Boyaca-Guican,2016-01-09,0,91.7,92.22,40.28,81.83,82.83,34.24,71.83,72.44,28.2,63.26,65.35,25.46,0.1391,0.0,0.0,5.74,3.26,5.61,7.331421852111816,0.4253494236929887,6.111226741693031,0.9197096276930121,291.5,666.9
